10007,17694,20
10007,17956,9
10007,23813,10
10007,23885,8
10007,2498,171
10007,2513,13
10007,7530,44
10009,17680,2
10010,23615,11
10012,23720,45
10015,10002,30
10015,10019,30
10015,17945,29
10015,18264,33
10015,7517,90
10015,9997,1
10021,17694,1
10021,18265,1
10021,23820,18
10026,10015,1
10026,10024,221
10026,10030,33
10026,10032,49
10026,10139,1005
10026,17412,37
10026,17444,5
10026,17474,32
10026,17511,21
10026,17531,15
10026,17536,13
10026,17559,7
10026,17647,36
10026,17649,6
10026,17653,553
10026,17675,6
10026,17676,35
10026,17681,3
10026,17707,84
10026,17812,33
10026,17819,19
10026,17839,117
10026,17885,50
10026,17916,176
10026,17925,153
10026,17927,479
10026,17972,3
10026,17990,87
10026,18042,2
10026,18056,81
10026,18085,33
10026,18086,16
10026,18106,52
10026,18151,17
10026,18154,5
10026,18199,997
10026,18206,15
10026,18228,13
10026,18233,167
10026,18263,9
10026,18275,41
10026,18302,2095
10026,18363,19
10026,18411,30
10026,18431,24
10026,19161,25
10026,19855,5
10026,20940,50
10026,23693,57
10026,23795,61
10026,23838,27
10026,23969,113
10026,23979,2
10026,23986,4
10026,24001,15
10026,24011,1
10026,24028,10
10026,24072,191
10026,24075,68
10026,24113,52
10026,2510,5
10026,2519,111
10026,2527,4
10026,28723,4
10026,28959,19
10026,3549,1
10026,4637,21
10026,4663,354
10026,4669,25
10026,4673,41
10026,4685,3
10026,4688,1
10026,4721,3
10026,4747,18
10026,4770,132
10026,4802,356
10026,4833,45
10026,7503,10
10026,7529,8
10026,7540,167
10026,7545,714
10026,7577,97
10026,7610,25
10026,7657,35
10026,7678,43
10026,7690,11
10026,9229,108
10026,9237,78
10026,9251,1752
10026,9292,33
10026,9304,640
10026,9370,11
10026,9380,5
10026,9419,32
10026,9455,13
10026,9457,229
10026,9497,13
10026,9502,38
10026,9516,19
10026,9578,132
10026,9583,7
10026,9607,8
10026,9646,67
10026,9689,174
10026,9727,8
10026,9729,794
10026,9732,62
10026,9758,66
10026,9790,214
10026,9792,72
10026,9794,96
10026,9824,8
10026,9848,391
10026,9889,23
10026,9929,562
10026,9976,71
10029,17648,417
10029,23682,289
10029,23747,7
10029,23872,64
10029,23984,15
10029,24080,7
10032,10202,6
10032,10232,11
10032,23890,4
10032,4841,255
10084,17720,31
10084,23897,75
10084,7606,48
10084,7635,70
10084,9301,40
10084,9885,125
10097,18057,3
10098,4635,22
10099,9800,8
101,10430,754
101,11808,22
101,11956,19
101,13476,11
101,17200,47
101,3401,7
101,3807,22
101,4193,482
101,73,113
10104,23733,7
10113,23726,22
10113,24001,116
10113,3409,1309
10113,7586,142
10113,9282,212
10113,9438,65
10118,10116,16
10118,17794,21
10125,17426,226
10125,17483,56
10125,17813,792
10125,2697,585
10125,9583,1567
10138,7578,18
10139,18226,14
10139,23605,2
10171,9705,20
10199,17426,112
10199,23957,18
10199,4755,1146
10204,23678,26
10204,24028,30
10204,9728,23
10212,18022,10
10212,18118,10
10212,9391,27
10223,17662,15
10223,17732,11
10223,17757,28
10223,17765,27
10223,17812,26
10223,18099,14
10223,1851,11
10223,23669,413
10223,23727,71
10223,23865,10
10223,23922,49
10223,24017,24
10223,24024,9
10223,24037,3
10223,24228,8
10223,4846,14
10223,7486,39
10223,7566,29
10223,9720,1
10223,9900,53
10223,9984,93
10223,9985,20
10224,24079,14
10238,9726,149
10242,18785,10
10242,19380,10
10242,19670,10
10242,25714,23
10242,30020,13
10242,32514,3
10245,26979,5
10245,32614,1
10271,25738,89
10277,4387,1506
10282,12919,26
10282,20572,9
10282,288,24
10282,30815,12
10282,33950,10
10282,8338,352
10282,8593,92
10292,22306,56
10292,22415,20
10292,3586,96
10297,32305,3
10310,14779,16
10310,17110,10
10310,26085,188
10310,26101,129
10310,5779,24
10310,7233,73
10311,30615,12
10334,22867,6
10367,10266,43
10367,10809,5
10367,11804,79
10367,19713,3
10367,23531,5
10396,14920,56
10396,21510,28
10396,32659,8
10397,11676,14
10397,21588,11
10397,27253,7
10397,27387,8
10429,10733,29
10429,11419,29
10429,11706,92
10429,14571,113
10429,15201,78
10429,18547,11
10429,21741,273
10429,22706,55
10429,23105,6
10429,26599,40
10429,27682,130
10429,27699,657
10429,27720,6
10429,32199,6
10430,22441,9
10430,23317,2
10430,27183,6
10430,3935,17
10457,19073,20
10464,22594,9
10466,32162,6
10466,88,1
10469,22236,23
10476,22010,5
10480,15277,107
10480,33152,46
10480,7850,115
10481,19037,28
10487,25906,15
10487,4455,9
10487,7837,21
10490,10437,81
10490,12005,14
10490,12148,2
10490,13429,14
10490,2637,2
10490,26798,239
10490,29972,26
10490,3450,206
10490,3464,374
10490,3591,13
10490,50,22
10490,6112,12
10515,26415,42
10520,11103,171
10520,11666,447
10520,12021,1
10520,23252,15
10530,11908,102
10530,17884,21
10530,18059,593
10530,20598,50
10530,23549,35
10530,32021,20
10565,30575,35
10578,14325,2
10594,20271,122
10607,26652,62
10607,31953,4
10607,32632,21
10663,27417,70
10674,30418,9
10674,30444,144
10674,32750,9
10674,32759,16
10678,10568,129
10678,13657,235
10678,27299,50
10678,30645,19
10685,10979,25
10685,32686,7
10708,30644,8
10715,11242,16
10715,19763,1
10715,28579,15
10738,22667,61
10738,32712,47
10755,11197,24
10764,22335,7
10764,24,4
10764,513,2
10764,5568,10
10764,6509,2
10778,14551,28
10778,21614,868
10778,27678,89
10796,11060,705
10796,12262,972
10796,13706,80
10796,32733,34
10796,32859,2
10796,32908,23
10812,19856,6
10823,26081,9
10823,32605,8
10834,10318,143
10834,11008,20
10834,11311,784
10834,14845,62
10834,16701,10
10834,20106,4
10834,20117,7
10834,20305,15
10834,22080,98
10834,22927,3743
10834,27730,16
10834,4926,1266
10834,7049,216
10848,21553,5
10848,26145,24
10851,6203,628
10875,19200,15
10876,1239,22333
10876,3701,3465
10876,4600,69
10876,5650,1
10886,11537,28
10886,16692,51
10886,1852,20
10886,27,19
10886,29903,121
10886,31878,1
10886,32657,14
10886,5723,38
10886,6059,31
10886,7066,1
10888,11537,251
10888,1239,3
10888,209,21
10888,24,99
10888,2914,2
10888,3356,64
10888,3948,16
10904,19512,118
10910,10455,47
10910,10457,71
10910,10584,53
10910,10625,333
10910,10813,278
10910,11153,21
10910,11161,11
10910,11246,82
10910,11384,9
10910,11860,126
10910,12006,550
10910,12124,60
10910,12265,8
10910,13463,9
10910,13482,11
10910,13619,44
10910,13803,30
10910,13821,9
10910,14584,5
10910,14717,26
10910,15217,37
10910,16546,16
10910,16552,69
10910,16769,12
10910,16815,20
10910,16833,13
10910,17035,5
10910,17114,29
10910,17361,58
10910,18525,27
10910,18534,27
10910,18628,22
10910,18766,9
10910,18767,9
10910,19083,9
10910,19186,11
10910,19245,9
10910,19391,47
10910,19480,36
10910,19703,20
10910,19786,43
10910,19787,10
10910,19812,9
10910,19922,16
10910,20149,6
10910,20246,10
10910,20316,101
10910,20371,15
10910,20385,11
10910,20428,77
10910,21539,1
10910,21681,28
10910,22033,22
10910,22422,9
10910,22741,11
10910,22771,53
10910,22875,10
10910,22943,20
10910,23044,1
10910,23047,12
10910,23109,7
10910,23206,24
10910,23334,10
10910,23411,23
10910,23463,11
10910,23504,25
10910,23546,15
10910,25715,20
10910,25779,8
10910,25781,12
10910,25802,18
10910,26016,23
10910,26074,12
10910,26289,9
10910,26375,18
10910,26378,11
10910,26381,2
10910,26444,7
10910,26459,15
10910,26537,8
10910,26540,36
10910,26654,9
10910,26681,10
10910,26697,10
10910,26738,10
10910,26740,8
10910,26741,9
10910,26795,29
10910,26865,10
10910,26980,31
10910,26991,4
10910,27163,11
10910,27164,9
10910,27273,10
10910,27330,9
10910,27333,9
10910,27335,7
10910,27366,8
10910,27418,20
10910,27420,5
10910,27421,9
10910,27475,11
10910,27506,81
10910,27536,10
10910,29778,10
10910,29783,10
10910,29784,11
10910,29880,9
10910,29949,10
10910,29961,9
10910,30020,6
10910,30365,10
10910,30366,12
10910,30367,9
10910,30396,9
10910,30406,10
10910,30410,11
10910,30463,10
10910,30519,11
10910,30541,9
10910,30549,10
10910,30577,10
10910,30590,11
10910,30597,5
10910,31840,2
10910,31845,10
10910,31852,10
10910,31854,8
10910,31956,10
10910,31982,8
10910,31988,11
10910,32011,9
10910,32054,8
10910,32422,10
10910,32488,9
10910,32534,9
10910,32546,8
10910,32547,9
10910,32590,11
10910,32772,12
10910,32782,3
10910,32826,9
10910,32895,9
10910,32924,10
10910,32990,9
10910,33031,8
10910,33036,9
10910,33060,4
10910,33131,10
10910,33163,9
10910,33166,23
10910,33242,12
10910,33373,9
10910,33374,11
10910,3700,4
10910,3762,245
10910,4271,18
10910,6253,54
10910,6303,17
10910,6352,10
10910,7246,18
10910,7256,10
10910,7297,8
10910,8012,76
10911,11643,53
10911,11957,15
10911,13811,8
10911,14391,27
10911,14475,9
10911,14490,16
10911,14548,8
10911,15021,14
10911,17158,12
10911,17398,10
10911,18769,9
10911,18872,52
10911,19272,43
10911,19733,17
10911,21634,9
10911,22211,27
10911,22357,11
10911,25747,494
10911,26222,11
10911,26386,23
10911,26550,9
10911,29837,20
10911,29927,9
10911,30650,10
10911,32174,16
10911,32452,20
10911,32958,4
10911,33268,22
10911,6394,1
10911,7151,60
10911,7342,95
10911,7411,4
10911,7430,51
10912,10855,4
10912,11166,55
10912,11628,8
10912,11669,8
10912,11880,9
10912,11894,11
10912,12098,9
10912,13811,1
10912,13813,12
10912,13968,10
10912,14514,8
10912,14866,18
10912,15132,9
10912,16728,15
10912,16776,55
10912,16838,23
10912,17233,18
10912,18526,8
10912,18640,24
10912,18736,20
10912,19218,17
10912,19347,28
10912,20385,8
10912,21933,45
10912,22119,12
10912,22199,101
10912,22244,63
10912,22338,28
10912,22536,14
10912,22725,16
10912,23433,9
10912,23504,25
10912,25624,38
10912,25665,10
10912,25674,9
10912,25786,9
10912,25932,75
10912,26382,18
10912,27193,9
10912,27242,12
10912,27314,5
10912,29925,54
10912,30210,45
10912,30546,10
10912,30701,10
10912,31927,8
10912,31931,5
10912,32173,19
10912,32374,45
10912,32582,9
10912,32873,36
10912,33293,7
10912,5033,10
10912,7116,9
10912,7256,8
10913,10240,33
10913,10515,131
10913,11039,9
10913,11313,144
10913,11561,9
10913,11952,35
10913,12128,48
10913,15076,20
10913,15226,3
10913,16484,26
10913,16552,42
10913,16719,21
10913,16919,6
10913,17133,30
10913,17231,20
10913,18534,16
10913,18764,9
10913,19243,16
10913,20476,20
10913,21907,9
10913,22277,17
10913,22725,10
10913,23422,18
10913,23504,163
10913,23516,16
10913,26134,3
10913,26482,39
10913,26772,8
10913,29778,8
10913,30300,10
10913,31753,111
10913,32288,6
10913,32576,10
10913,33290,12
10913,3768,138
10913,7784,235
10927,195,3
10933,10920,14
10933,16580,18
10933,19508,17
10933,22932,34
10933,23270,1
10933,26109,14
10933,26635,19
10933,27456,1
10933,30293,6
10933,32921,23
10933,33014,14
10937,32085,17
10961,10561,8
10961,111,57
10961,11499,32
10961,14325,714
10961,1742,92
10961,1968,59
10970,22347,11
10970,30268,7
10970,32132,32
10970,32845,13
10970,3566,82
10970,4599,30
10979,10685,10
10984,11883,16
11012,6347,8
1103,1104,49
1103,1124,5
1103,1128,23
1103,1132,1
1103,1140,2
1103,1161,5
1103,1888,24
1103,20507,23
1103,20969,6
11060,11050,27
11060,31897,14
11069,11689,96
11081,26173,51
11081,26434,66
11081,26473,76
11081,26505,31
11081,27734,35
11081,27745,44
11095,6356,44
11114,22311,101
11127,12497,507
11127,16130,63
11127,20978,72
11139,16028,83
11139,21351,791
11139,31794,20
11146,14035,14
11146,27458,2
11147,18493,6
11172,10420,117
11172,10436,55
11172,10479,135
11172,10560,18
11172,11447,230
11172,11521,6
11172,11677,2
11172,11888,19
11172,13878,20
11172,13999,89
11172,15107,3
11172,18449,11
11172,19038,358
11172,20032,4
11172,21603,64
11172,22908,4
11172,26614,2
11172,27672,389
11172,27681,5
11172,28474,13
11172,28480,29
11172,28491,3
11172,28495,66
11172,28501,11
11172,3968,118
11172,6342,20
11172,6927,11
11172,7125,47
11172,8007,143
11178,13562,21
11178,25682,14
11178,26237,24
11178,29852,19
11178,30343,12
11179,14697,388
11220,33012,8
11221,13398,15
11232,30377,12
11259,17400,212
11259,6453,76
11259,8657,2
11260,30256,25
11260,33056,3
11269,11139,101
11269,13802,45
11269,19626,25
11269,27374,53
11270,10241,14
11271,23289,101
11315,19422,14
11315,20207,4
11315,676,78
11317,2495,315
11317,2701,1
11317,7896,128
11320,11738,5
11320,26017,40
11320,27304,32
11333,18866,78
11351,22935,47
11351,27211,14
11351,31981,68
11351,32360,27
11351,3356,2
11351,8052,751
1136,15625,40
1136,286,47
1136,30879,83
11367,22999,19
11367,26132,11
11386,32057,14
11398,16667,48
11398,30286,8
11398,3704,48
11401,21873,37
11401,32664,3
11418,22607,12
11423,11537,10
11423,209,3145
11423,2150,84
11423,2152,103
11426,27538,16
11426,32603,171
11427,12270,112
11430,21530,33
11456,22218,2
11456,26407,189
11456,27396,6
11456,27613,51
11456,30264,125
11456,31839,4
11457,12049,13
11457,20128,6
11457,21865,19
11457,23272,54
11457,32152,26
11457,32936,5
11457,4943,43
11468,20451,32
11468,701,21
11477,20307,2
11486,10584,14
11486,11774,150
11486,11859,90
11486,11927,51
11486,11939,13
11486,12142,30
11486,13611,24
11486,13910,40
11486,14693,21
11486,15297,13
11486,16618,21
11486,17088,16
11486,17273,50
11486,18707,118
11486,18741,23
11486,19141,1
11486,19245,14
11486,19649,19
11486,19877,19
11486,20039,18
11486,20046,15
11486,20246,34
11486,21723,70
11486,21839,21
11486,22513,14
11486,22949,23
11486,23190,24
11486,23450,19
11486,25414,26
11486,26108,13
11486,27205,21
11486,3707,29
11486,6432,21
11486,7046,141
11500,32022,10
11509,17333,31
11509,21799,33
11509,26157,44
11509,65002,30
11522,15290,2
11522,25636,79
11524,10809,17
11524,174,9
11524,19713,24
11524,32448,17
11530,19756,29
11530,22134,48
11537,10466,1
11537,10490,16
11537,10764,4
11537,10886,1
11537,11317,1
11537,1239,2
11537,14048,1
11537,20965,883
11537,2153,2
11537,22335,3
11537,237,2
11537,24,48
11537,3112,4
11537,3356,49
11537,3597,73
11537,3662,3
11537,3714,1
11537,3754,10
11537,3948,1
11537,4621,4
11537,5568,24
11537,6360,4
11537,7660,16
11537,81,899
11551,23421,17
11554,19628,15
11554,22461,15
11556,22010,2
11556,22382,1
11556,23360,8
11556,23414,15
11556,27687,4
11556,3551,7
11562,17287,2
11563,10348,3
11563,11350,445
11563,14181,243
11563,16538,11
11563,27511,15
11563,6534,133
11563,9839,10
11574,14903,50
11588,23363,38
11588,29983,588
11588,31915,39
11588,32787,96
11588,7136,53
11589,27485,21
11590,23061,2
11598,26366,2
11608,12956,251
11608,13370,5
11608,15290,4
11608,15412,26
11608,16503,185
11608,16976,59
11608,174,1403
11608,18530,60
11608,19281,270
11608,19548,6
11608,22702,15
11608,22773,596
11608,22822,40
11608,23265,161
11608,23504,110
11608,2497,6
11608,2516,241
11608,25790,28
11608,26792,119
11608,2914,16530
11608,3303,258
11608,3491,34303
11608,3786,10
11608,4134,16
11608,4181,4
11608,4200,1061
11608,4319,64
11608,4323,81
11608,4565,6
11608,4637,327
11608,4716,8
11608,4725,22
11608,4766,2
11608,4780,4
11608,5650,11
11608,6327,3
11608,6461,1611
11608,6539,28
11608,6939,19
11608,701,14314
11608,7473,783
11608,9505,6
11610,20036,22
11617,23339,74
11631,26415,35
11647,30130,4
11647,9327,8
11664,10318,77
11664,11014,7
11664,11571,41
11664,14535,798
11664,20305,13
11664,21756,23
11664,21824,66
11664,22080,112
11664,22678,85
11664,25998,4
11664,26594,4
11664,26623,2102
11664,27711,10
11664,27713,22
11664,3449,400
11664,3597,21
11664,676,12
11668,11597,22
11675,26563,77
11693,30683,18
11706,14840,21
11707,16677,1
11754,31949,18
11755,27647,9
11766,7010,28
11774,21994,3
11794,22052,146
11796,20094,47
11806,11892,25
11814,10533,43
11814,25689,15
11815,27713,61
11817,13400,2
11817,23227,14
11837,22601,14
11840,26415,46
11841,27193,23
11841,30241,4
11841,31779,18
11845,22386,869
11845,32714,784
11846,23343,1
11847,6056,10
11853,13494,51
11853,14081,35
11853,14308,9
11853,14715,11
11853,18704,10
11853,19462,18
11853,19541,40
11853,19773,31
11853,19993,19
11853,20461,47
11853,22233,36
11853,23084,10
11853,23388,19
11853,30605,1
11853,4568,9
11853,6496,335
11854,10934,25
11854,11524,48
11854,14135,121
11854,22853,10
11854,3762,117
11855,14857,21
11855,4267,30
11859,30119,78
11867,10733,20
11867,11841,33
11867,16164,2
11867,18695,9
11867,5427,308
11867,7203,156
11867,9443,5765
11890,3356,2
11908,10269,12
11908,10530,1787
11908,13728,400
11908,15034,168
11908,19114,496
11908,29548,20
11908,30689,89
11908,701,102
11908,9471,324
11918,27410,1
11919,10076,34
11919,13412,68
11919,17660,44
11919,17671,91
11919,17995,86
11919,18395,41
11919,23647,658
11919,23691,104
11919,23923,121
11919,23991,192
11919,4434,484
11919,7633,27
11919,7713,1263
11919,9230,94
11919,9484,22
11919,9875,664
11919,9905,553
11919,9934,141
11922,3356,2
11942,32340,4
11942,32537,6
11955,20231,975
11955,21522,644
11955,7017,619
11955,7896,888
11960,10569,284
11966,31862,6
11967,6203,32
11967,6312,29
11979,31749,9
11992,10937,464
11992,14974,23
11992,20434,58
11992,22873,15
11992,25894,53
11992,30068,19
11992,32189,4
11992,5786,2801
12003,13857,204
12003,22154,5
12003,22899,7
12003,29984,2
12003,30629,42
12006,12096,31
12006,14717,15
12006,23011,19
12006,32155,8
12006,32551,61
12006,33192,13
12021,14366,135
12021,14472,110
12021,174,10
12021,19405,103
12021,19752,20
12021,23237,11
12021,23373,14
12021,31886,10
12021,31983,3
12021,5664,68
12036,19933,64
12042,16612,12
12042,17106,1
12042,17162,2
12042,17277,28
12042,26362,10
12042,26994,11
12067,26170,39
12070,30498,137
12111,12126,117
12111,19538,55
12111,19774,15
12111,22793,6
12111,23317,44
12111,26839,13
12111,30076,22
12111,31857,18
12111,32086,5
12111,33005,17
12111,33147,30
12111,7096,22
12112,26631,4
12124,21505,6
12124,4276,7
12124,4323,3
12126,7096,7
12127,13682,357
12127,17079,42
12129,11541,44
12129,11933,112
12129,13777,197
12129,14699,10
12129,15154,143
12129,19584,22
12129,20471,28
12129,21527,20
12129,22768,48
12129,23327,33
12129,26096,136
12129,26834,27
12129,30517,46
12129,6484,22
12129,7949,31
12129,8180,25
1213,2128,65
12130,26288,78
12139,11531,62
12139,17086,100
12163,29734,22
12178,10928,378
12178,11731,7
12178,13619,19
12178,14039,70
12178,14462,24
12178,15127,9
12178,16627,18
12178,17114,2
12178,19183,27
12178,19241,36
12178,20260,10
12178,22127,11
12178,22192,240
12178,22644,8
12178,25779,1
12178,27418,11
12178,30641,44
12178,4546,195
12178,6419,1
12178,7246,60
12178,7328,10
12179,10473,1
12179,10857,65
12179,10975,35
12179,11178,144
12179,11520,30
12179,13557,10
12179,14612,125
12179,15288,153
12179,161,54
12179,16759,10
12179,17374,1
12179,17377,9
12179,18834,43
12179,18843,27
12179,19853,3
12179,20188,17
12179,21967,9
12179,22004,1
12179,22528,139
12179,22807,9
12179,23098,25
12179,23504,21
12179,25808,6
12179,25868,9
12179,29908,10
12179,29943,13
12179,30018,20
12179,30226,9
12179,31963,8
12179,5060,18
12179,7776,50
12180,14412,11
12180,15053,14
12180,16413,36
12180,16861,41
12180,18440,30
12180,18549,36
12180,18747,1901
12180,19471,6
12180,22364,75
12180,22718,32
12180,22758,10
12180,22852,28
12180,22915,16
12180,23146,16
12180,23216,130
12180,23520,807
12180,26389,9
12180,27375,123
12180,30063,24
12180,30404,798
12180,3064,49
12180,32114,15
12180,32228,13
12180,32341,11
12180,32463,24
12180,6641,7
12180,6981,170
12181,10411,13
12181,10855,1
12181,11166,12
12181,11765,8
12181,13990,3
12181,14258,5
12181,14636,166
12181,14762,30
12181,14884,6
12181,16728,3
12181,16740,129
12181,18502,18
12181,18763,10
12181,19011,27
12181,19575,21
12181,21732,45
12181,22853,3
12181,23179,19
12181,25624,11
12181,2571,267
12181,30707,21
12181,31965,3
12181,32803,29
12181,32873,6
12181,33371,9
12182,12137,9
12182,13917,81
12182,14494,11
12182,14870,30
12182,15217,55
12182,16561,107
12182,16808,16
12182,16815,41
12182,16830,11
12182,17370,13
12182,18730,60
12182,19049,9
12182,19786,134
12182,22037,11
12182,22199,180
12182,22205,15
12182,22277,12
12182,22725,9
12182,23504,26
12182,25974,11
12182,26447,31
12182,26550,11
12182,27239,10
12182,29796,10
12182,30060,21
12182,32263,7
12182,32338,12
12182,32988,22
12182,714,189
12188,10400,12
12188,10808,138
12188,16729,45
12188,16731,9
12188,19697,18
12188,22812,16
12188,25805,19
12188,26221,7
12188,29711,17
12188,29862,9
12188,31934,12
12188,32789,18
12188,33263,13
1221,10026,1
1221,10115,38
1221,10128,57
1221,10221,8
1221,10235,38
1221,17434,30
1221,17457,13
1221,17461,32
1221,17486,914
1221,17647,6
1221,17654,8
1221,17722,43
1221,17750,9
1221,17755,21
1221,17756,103
1221,17804,10
1221,17819,308
1221,17829,9
1221,17906,89
1221,17916,38
1221,17983,38
1221,18055,32
1221,18057,17
1221,18099,24
1221,18191,37
1221,18358,11
1221,18361,11
1221,18375,26
1221,23667,33
1221,23706,13
1221,23718,237
1221,23740,7
1221,23744,47
1221,23769,15
1221,23854,27
1221,23867,30
1221,23882,17
1221,23895,9
1221,23909,17
1221,23921,42
1221,23968,46
1221,23969,413
1221,24017,63
1221,24069,32
1221,24110,33
1221,24120,49
1221,24125,12
1221,24302,19
1221,2687,3
1221,30585,9
1221,3300,3
1221,4608,28
1221,4637,65617
1221,4786,1140
1221,4802,4239
1221,4819,11
1221,703,12
1221,7474,8
1221,7489,108
1221,7496,92
1221,7543,1074
1221,7550,10
1221,7573,88
1221,7574,113
1221,7598,39
1221,7604,205
1221,7719,138
1221,9328,98
1221,9336,10
1221,9398,288
1221,9408,13
1221,9426,70
1221,9443,93
1221,9482,26
1221,9509,14
1221,9518,26
1221,9547,230
1221,9564,23
1221,9667,39
1221,9672,25
1221,9682,5
1221,9983,6
12222,21342,1
12222,29876,1
1226,19987,1
1226,2642,4
12262,30628,163
12284,13415,2
12284,32808,31
12294,12872,23
12294,20850,68
12294,21488,40
12294,24682,9
12294,24703,15
12294,29062,163
12294,34118,65
12294,34190,10
12296,20954,108
12297,16190,4
12297,21104,16
12297,31166,38
12297,33852,483
12297,8226,1
12301,12589,15
12301,12594,22
12301,12624,42
12301,13124,416
12301,15467,241
12301,15895,32
12301,16280,18
12301,20624,1
12301,20882,90
12301,21209,26
12301,21334,38
12301,24690,19
12301,24794,22
12301,25528,190
12301,25539,15
12301,29078,18
12301,29101,28
12301,29669,24
12301,30917,19
12301,31219,70
12301,31282,1
12301,3244,47
12301,33954,34
12301,6663,934
12301,8358,94
12301,8390,401
12301,8462,115
12301,9041,20
12301,9070,1617
12302,15407,47
12302,25340,25
12302,30956,3
12302,31017,59
12302,31227,28
12302,31278,19
12302,8708,132
12306,12291,80
12306,1273,3
12306,12731,244
12306,12732,74
12306,12822,53
12306,12843,39
12306,13010,1
12306,13115,14
12306,16188,39
12306,16205,61
12306,20755,1
12306,25325,24
12306,28676,36
12306,29354,3
12306,30766,27
12306,31168,85
12306,31521,14
12306,33843,6
12306,34039,4
12306,34093,83
12306,8673,27
12306,9063,250
12310,12592,43
12310,16026,75
12310,20879,20
12310,20930,92
12310,21300,29
12310,24718,43
12310,28743,4
12310,30890,399
12310,31313,34
12310,31451,16
12310,31696,60
12310,31710,25
12310,3233,254
12310,34050,39
12312,12581,9
12312,12726,21
12312,12897,35
12312,13031,6
12312,13187,14
12312,13201,6
12312,13231,36
12312,15456,11
12312,15550,49
12312,15838,18
12312,21024,30
12312,21028,18
12312,21053,13
12312,21336,35
12312,21499,4
12312,24679,311
12312,24694,15
12312,24766,6
12312,24844,3
12312,25039,10
12312,25302,21
12312,28711,27
12312,28864,10
12312,29042,5
12312,31517,7
12312,8373,13
12312,8549,14
12312,8763,5
12312,8792,97
12312,8823,13
12312,9007,21
12312,9170,13
12312,9183,81
12312,9197,21
12314,31261,2
12322,1712,12
12322,2486,10
12329,16024,19
12329,21355,15
12329,29484,15
12332,21103,4
12332,29621,12
12337,24940,20
12337,31333,120
12337,31450,6
12338,12319,4
12338,15711,4
12338,21364,3
12340,16257,145
12350,16357,5
12350,24644,8
12350,24904,2
12350,28916,4
12353,12833,26
12357,9186,262
12359,20721,12
12359,25329,94
12359,25572,3
12361,16336,31
12361,28969,5
12361,29052,11
