10015,10019,1
10026,17707,13
10026,2519,58
10026,9251,371
10026,9304,85
10530,11908,102
10764,22335,2
10764,5568,1
10778,14551,24
10778,21614,522
10778,27678,81
10834,4926,122
10876,1239,386
10876,3701,36
10876,4600,2
10888,11537,35
10888,1239,1
10888,24,16
10888,3356,9
10910,19786,9
11401,32664,2
11423,11537,1
11423,209,44
11537,1239,1
11537,20965,70
11537,3356,7
11537,5568,1
11537,7660,1
11537,81,105
11608,15412,2
11608,174,14
11608,2516,1
11608,2914,55
11608,3303,20
11608,3491,99
11608,4134,16
11608,4637,2
11608,4716,4
11608,4725,10
11608,6461,215
11608,6539,4
11608,6939,4
11608,701,91
11608,7473,21
11845,22386,264
11845,32714,184
11908,701,102
11919,7713,4
11919,9484,1
1213,2128,7
1221,10115,2
1221,10128,3
1221,17461,2
1221,18191,2
1221,23744,3
1221,23867,1
1221,23921,1
1221,24069,1
1221,24120,1
1221,2687,2
1221,4637,484
1221,4802,1
1221,7474,3
1221,7543,1
1221,9328,4
1221,9547,105
12369,21148,15
1239,10910,1
1239,11537,1
1239,1240,10
1239,1257,96
1239,1273,74
1239,12956,109
1239,1299,909
1239,13791,17
1239,15084,61
1239,15227,1110
1239,18678,6
1239,20485,25
1239,209,156
1239,24,2
1239,2497,8
1239,2516,31
1239,26554,59
1239,2824,21
1239,2828,14
1239,2914,45
1239,30337,13
1239,3302,6
1239,3303,412
1239,3320,5
1239,3356,166
1239,3491,25
1239,3549,166
1239,3561,168
1239,3948,4
1239,4637,98
1239,4837,41
1239,5400,23
1239,5511,317
1239,5588,97
1239,5650,3
1239,6372,3
1239,6461,217
1239,6762,102
1239,701,548
1239,7018,299
1239,702,6
1239,7132,86
1239,7332,1
1239,786,40
1239,7911,15
1239,8048,95
1239,8437,226
1239,8447,3
1239,8866,2
1239,9121,89
1240,16849,10
1241,8522,540
12416,3267,16
12552,13237,1
12552,2603,1
12552,3292,2
12552,3303,13
12552,3320,4
12552,5377,1
12552,5400,1
12552,8220,1
1257,3303,1
1257,5511,1
1257,702,2
1257,8437,12
12687,29599,31
12713,24745,1
1273,1239,23
1273,20485,15
1273,25310,9
1273,29416,76
1273,3356,18
1273,3561,4
1273,3741,16
1273,4694,12
1273,680,83
1273,701,3
1273,9121,60
12742,31062,39
12883,13228,55
12883,15772,133
12883,29589,1
12956,10834,122
12956,1239,146
12956,1257,6
12956,1273,4
12956,1299,245
12956,13237,10
12956,16353,5
12956,1668,1
12956,174,6
12956,209,21
