10026,17653,2
10026,18233,2
10026,18411,1
10026,2042,3
10026,23898,1
10026,38082,32
10026,38304,1
10026,4648,4
10026,4670,41
10026,7568,3
10026,9381,1
10026,9457,3
10026,9848,1
10026,9924,2
10029,38261,1
10029,4195,3
10029,9666,1
10036,38098,4
10036,38105,2
10036,38108,2
10036,38110,2
10036,38111,2
10036,38112,2
10036,9683,2
10113,38549,2
10113,38563,5
10118,10116,2
10118,17794,6
10157,23880,37
10238,9726,10
10292,10278,109
10310,14779,1
10355,18797,243
10429,16685,14
10429,27699,1
10490,11537,17
10764,11537,1
10764,19401,1
10764,20388,2
10764,7660,8
10886,1972,7
10910,1239,561
10910,22212,163
10910,2914,717
10910,3549,268
10910,3561,408
10910,701,374
10910,7018,241
10910,8001,283
10927,195,2
11164,174,203
11164,1784,1
11164,2152,1
11164,22822,255
11164,2497,4
11164,25462,245
11164,25973,21
11164,3491,42
11164,4648,6
11164,4725,4
11164,4766,4
11164,5400,2
11164,6461,6
11164,7473,459
11537,10886,7
11537,18592,348
11537,20388,4
11537,20965,103
11537,22388,24
11537,2907,8
11537,4621,16
11537,7660,8
11608,23265,1
11664,22927,1
11686,11164,203
11686,1239,28
11686,14048,7
11686,174,15
11686,1784,1
11686,19151,67
11686,19782,10
11686,3356,115
11686,3450,17
11686,3561,40
11686,4436,34
11686,6382,5
11686,7132,142
11992,5786,3
12041,112,1
12127,14111,109
12127,17079,280
12178,19750,162
12180,33132,1
1221,2764,5
1221,4637,3189
1221,7474,1
12222,20940,316
12294,15738,2
12297,41965,129
12302,28925,8
12346,35274,2
1237,9270,10
12389,21332,241
12389,28910,6
12389,28947,424
12389,29049,1731
12389,30977,1
12389,31200,297
12389,9198,6
1239,10026,5
1239,10333,174
1239,10507,4
1239,10910,130
1239,11139,2
1239,11347,35
1239,11708,76
1239,11830,1
1239,11992,2
1239,12180,1
1239,12302,10
1239,12389,124
1239,12480,1
1239,12486,1
1239,1257,27
1239,12956,1206
1239,1299,446
1239,14051,13
1239,14745,2
1239,14793,1
1239,15412,1409
1239,17263,102
1239,17379,15
1239,174,38
1239,1803,35
1239,18678,2
1239,18895,8
1239,19169,1
1239,19334,28
1239,20299,2
1239,20764,19
1239,209,62
1239,22697,83
1239,23134,1
1239,23183,2
1239,23520,61
1239,23693,2
1239,24,49
1239,25462,76
1239,26617,42
1239,27065,328
1239,27430,14
1239,27757,2
1239,2828,11
1239,28513,1
1239,2914,33
1239,29644,2
1239,32107,1
1239,32141,1
1239,3257,119
1239,3292,2
1239,3320,213
1239,3356,683
1239,3549,66
1239,3561,214
1239,3602,1
1239,3790,85
1239,39386,76
1239,3948,6
1239,4134,3
1239,42659,74
1239,4323,132
1239,4648,254
1239,4739,1
1239,4766,8
1239,4837,2
1239,5400,40
1239,5511,24
1239,5588,193
1239,577,1
1239,6,16
1239,6222,1
1239,6453,121
1239,6762,237
1239,6983,1
1239,701,470
1239,7018,16
1239,702,27
1239,7303,24
1239,7738,6
1239,8047,1
1239,8342,44
1239,8359,38
1239,8708,26
1239,8928,7
1239,9119,29
1239,9299,4
1239,9498,86
1239,9583,1
1239,9829,27
12491,36904,1
1267,12713,6
12682,1299,422
12682,3213,481
12695,34352,18
12695,8331,72
12713,6799,43
12714,35008,3
12714,42632,8
1273,20485,37
1273,286,9
1273,3216,8
1273,3320,1
1273,3356,3
1273,3561,1
1273,4323,1
1273,4651,20
1273,6762,6
1273,8342,66
1273,8767,51
1273,9498,54
12741,34614,15
1280,112,1
1280,15412,54
1280,174,323
1280,209,10
1280,2516,2
1280,25973,16
1280,2828,162
1280,2914,211
1280,3257,42
1280,3320,11
1280,3356,140
1280,3549,72
1280,4323,5
1280,4648,7
1280,4725,2
1280,4788,7
1280,5511,3
1280,6453,101
1280,6461,78
1280,6939,244
1280,701,69
1280,7473,9
12847,24921,6
12871,16350,56
12874,15529,10
12880,12660,7
12880,13311,20
12880,15611,36
12880,16322,7
12880,20661,6
12880,21341,1
12880,25184,68
12880,29068,6
12880,29577,2
12880,31549,12
12880,31732,10
12880,34369,6
12880,34513,19
12880,34918,2
12880,39074,5
12880,39308,16
12880,39501,8
12880,41002,2
12880,41152,12
12880,41500,3
12880,41900,63
12880,42163,3
12880,42337,94
12880,42440,3
12880,43444,10
12880,43818,3
12880,44244,3
12880,5618,4
12883,12294,2
12885,34407,1
12887,12741,26
12887,15833,21
12956,10429,17
12956,10834,2
12956,12127,7668
12956,1239,124
12956,1273,8
12956,1299,415
12956,174,9
12956,209,12
12956,22691,21
12956,27768,2
12956,286,33
12956,2914,199
12956,3257,44
12956,3320,20
12956,3352,3
12956,3356,378
12956,3491,6
12956,3549,102
12956,3786,2
12956,3816,1
12956,4323,8
12956,4725,6
12956,4766,1
12956,5511,14
12956,6057,21
12956,6147,2
12956,6389,16
12956,6453,139
12956,6461,1
12956,6762,194
12956,6830,4
12956,7018,41
12956,702,66
12956,7473,458
12976,29002,20
1299,10026,3
1299,10355,245
1299,1239,933
1299,12695,21
1299,12713,12
1299,1273,6
1299,12887,22
1299,12956,569
1299,13237,33
1299,13293,2
1299,137,110
1299,15557,1
1299,174,36
1299,20485,110
1299,209,33
1299,20965,164
1299,21414,42
1299,22384,861
1299,24709,127
1299,25228,2
1299,2686,1
1299,2828,11
1299,286,52
1299,2874,110
1299,28809,8
1299,28917,4956
1299,29049,104
1299,29076,2
1299,2914,788
1299,29304,2
1299,30721,7
1299,30981,1
1299,31458,2
1299,3257,157
1299,3292,2
1299,3320,50
1299,3356,1641
1299,34244,29
1299,34779,2
1299,3491,5
1299,3549,107
1299,3561,43
1299,36323,2
1299,4323,4
1299,4637,45
1299,4837,1
1299,5377,160
1299,5400,2
1299,5483,356
1299,5511,74
1299,5560,2
1299,5603,9
1299,5610,1
1299,5617,32
1299,577,1
1299,6453,670
1299,6461,1
1299,6762,148
1299,680,6
1299,6830,37
1299,6849,55
1299,6908,10
1299,6939,1
1299,701,109
1299,7018,62
1299,702,100
1299,7132,1
1299,8001,6
1299,8246,22
1299,8359,20
1299,8365,2
1299,8402,18
1299,8447,1
1299,8591,5
1299,8629,11
1299,8744,2
1299,9167,2
1299,9304,231
13092,40981,84
13237,12871,1
13237,1299,200
13237,15412,75
13237,15623,1
13237,174,341
13237,1784,1
13237,20485,2
13237,25462,23
13237,25973,30
13237,286,34
13237,2914,8
13237,3257,17
13237,3320,1348
13237,3491,174
13237,3549,308
13237,3741,8
13237,41913,26
13237,4323,5
13237,4766,3
13237,5588,15
13237,6830,4
13237,702,117
13237,8001,9
13237,8342,3
13237,8359,4
13237,8434,1
13237,8468,1
13237,8473,2
13237,8708,6
13237,8767,67
13237,8928,184
13293,12346,2
13878,27810,1
14048,11537,7
14051,36847,89
14080,10620,1
14608,19029,350
14608,4323,585
14745,16791,1
14745,20141,1
14793,3464,1
15034,11664,1
15412,12041,2
15412,12486,27
15412,12880,321
15412,13810,2
15412,15475,43
15412,15802,27
15412,15879,4
15412,17408,122
15412,17451,22
15412,17554,112
15412,17563,9
15412,17709,190
15412,17787,8
15412,18101,7352
15412,18173,1
15412,18182,26
15412,18302,51
15412,19809,12
15412,2042,77
15412,20857,3
15412,21003,10
15412,21175,4
15412,23148,1
15412,23576,6
15412,23749,14
15412,23889,62
15412,23966,64
15412,24018,49
15412,24246,13
15412,24247,5
15412,24634,3
15412,24835,486
15412,24863,864
15412,25151,2
15412,2609,4
15412,2914,1
15412,29157,27
15412,29726,3
15412,31126,30
15412,33782,3
15412,33788,4
15412,34407,1
15412,3491,21
15412,35753,78
15412,35946,3
15412,38107,25
15412,38193,148
15412,38264,2
15412,38278,4
15412,38325,6
15412,38661,15
15412,39010,73
15412,41833,27
15412,42334,18
15412,4538,24
15412,4670,263
15412,4745,6
15412,4780,82
15412,5416,171
15412,5600,2
15412,8452,433
15412,8781,28
15412,8966,28
15412,9051,87
15412,9119,96
15412,9299,327
15412,9304,1026
15412,9381,588
15412,9416,49
15412,9541,5
15412,9710,1
15412,9729,150
15412,9924,140
15412,9957,142
15475,29495,2
15475,33778,19
15475,36870,3
15557,35012,2
15623,42207,99
15658,34328,1
15694,43674,11
15723,31721,2
15738,44562,2
15772,35381,1
15772,41360,3
15772,43380,1
15830,27822,1
15833,30726,10
15833,8664,11
16083,20764,110
16083,24638,41
16083,25462,24
16150,1239,279
16150,13237,1
16150,15412,25
16150,174,75
16150,25462,31
16150,25973,24
16150,286,32
16150,3307,2
16150,3491,3
16150,3549,217
16150,4766,2
16150,5400,2
16150,6830,2
16150,6939,4
16150,702,17
16150,8342,8
16150,8928,62
16243,16350,2
1668,1239,55
1668,12956,70
1668,1299,71
1668,19262,1
1668,209,10
1668,2828,1
1668,286,11
1668,2914,54
1668,32523,16
1668,3257,32
1668,3320,6
1668,3356,128
1668,3549,22
1668,3561,22
1668,4323,5
1668,4648,2
1668,5400,2
1668,5511,3
1668,6453,76
1668,6461,1
1668,701,61
1668,7018,1
1668,702,1
16685,13495,86
1733,5237,147
17379,16685,72
174,1239,12
174,12695,3
174,1273,1
174,12956,79
174,1299,58
174,137,3
174,13884,2
174,15412,36
174,16243,1
174,19262,1
174,19624,7
174,209,7
174,23148,1
174,23520,3
174,2828,1
174,286,1
174,2874,1
174,28809,38
174,2914,32
174,31243,12
174,31458,3
174,31980,54
174,32523,198
174,3257,2
174,3320,4
174,3327,4
174,33302,19
174,3356,21
174,33597,84
174,3549,4
174,3561,31
174,36323,1
174,4323,5
174,4648,2
174,4670,71
174,5600,2
174,6453,17
174,6762,31
174,6830,9
174,701,48
174,7303,1
174,7473,10
174,8001,4
174,8359,4
174,8400,2
174,8434,2
174,8928,1
174,9121,3062
17408,16638,6
17408,17416,2
17408,4783,19
17408,9346,3
17408,9831,66
17465,24471,1
17495,38139,4
17554,17630,4
17554,24334,76
17557,17563,22
17557,17787,7
17557,18173,1
17557,23966,14
17557,9541,1
17579,1237,10
17621,23850,2
17638,24405,1
17639,24551,2
17653,18395,2
17697,18263,5
17709,7482,180
17709,9415,67
17787,7590,4
17826,9341,30
1784,40638,52
17841,23577,46
17887,38618,4
1803,14357,35
18101,10029,304
18101,10077,63
18101,10201,6
18101,10879,5
18101,10999,4
18101,14343,3
18101,17443,683
18101,17465,67
18101,17483,39
18101,17488,88
18101,17495,174
18101,17624,2
18101,17625,26
18101,17648,19
18101,17754,33
18101,17783,40
18101,17803,41
18101,17813,72
18101,17815,2
18101,17817,2
18101,17818,23
18101,17825,12
